timestamp,diario,tag,Largo
25/05/2020 03:31:32 p. m.,"Me siento bien, sin embargo he estado durmiendo muchísimo, no puedo despertar en las mañanas y en la madrugada no puedo dormir.",Ambivalente,127
25/05/2020 08:15:36 p. m.,Estoy estresada porque tengo muchos pendientes y a la vez siento que no puedo ayudar a las personas que lo necesitan. Es como si tuviera mi sexto sentido un poco extraviado,Negativo,172
25/05/2020 09:59:52 p. m.,"Estan pasando muchas cosas alrededor personas inedtables ansiedad paranoiqueo y de mi parte tambien, miedo, las personas que quiero nose si van a estar bien",Negativo,156
25/05/2020 10:32:58 a. m.,"Hoy comencé con mi primer día de renovación y disciplina. :)
Desperté temprano, dormí alrededor de 7 horas, hice ejercicio, desayuné y me dispongo a trabajar. Sé que lograré centrarme en el aquí y ahora.",Positivo,203
25/05/2020 12:16:41 a. m.,"Siento como si ya estuviera lista para afrontar los exámenes y todo, pero al mismo tiempo como si no supiera nada y fuera a fallar. Estoy cansada.",Ambivalente,146
25/06/2020 03:50:23 p. m.,mi mamá me pone súper ansiosa me hace enojar en 1 minuto,Negativo,56
25/06/2020 08:08:24 p. m.,"No puedo aceptar que me equivoque, y me frusta que no tenga dominio y conocimiento de las actividades que tengo que desempeñar, eso me enoja y me preocupa",Negativo,154
25/06/2020 10:37:27 a. m.,"Me siento feliz. 
Tengo a Fany de vuelta, pero además estoy trabajando en mí y lo seguiré haciendo.",Positivo,99
25/10/2019 01:24:53 p. m.,Hugh jhvbb,-,10
25/10/2019 02:27:23 p. m.,Me siento conforme con lo que hago en ocasiones las personas no hacen su parte y debo saber manejar el estrés y poner quejas para corregir,Negativo,138
25/10/2019 12:08:04 a. m.,Tengo sueño,Negativo,11
25/10/2019 12:18:17 a. m.,Jjjjjkki,-,8
25/10/2019 12:35:41 a. m.,Jkjjj,-,5
25/11/2019 02:34:35 p. m.,Muy bien !! Nos fue padre el fin de semana en la reunión,Positivo,56
25/11/2019 05:34:51 a. m.,Me siento bien. Tranquilo y un poco nervioso por tener que tomar una decisión,Ambivalente,77
25/11/2019 06:09:29 p. m.,Desilusionado,Negativo,13
25/11/2019 10:15:43 p. m.,"Hoy ha sido un buen día estoy avanzando en mis pendientes laborales que tenía y que había dejado por decidía, me siento fortalecida y con ganas de mejorarme en todos los aspectos que pueda mejorar de mi y para mí",Positivo,212
25/11/2019 11:06:37 a. m.,"Estoy muy confiada, con relación a mi trabajo y mi actitud, sin embargo me enoja la mala actitud de mi mamá, siempre es lo mismo con ella, solo ve las cosas negativas de todo, no puede ver lo bueno, y eso me pone se haaáaaaaaa muy mal",Ambivalente,234
25/12/2019 05:57:18 p. m.,Estoy de vacaciones,Positivo,19
26/01/2020 09:38:08 p. m.,Tengo nodos en el brazo y me dolió mucho menos. Creo que la próxima semana estaré mejor o completamente recuperado.,Ambivalente,115
26/02/2020 04:57:38 p. m.,"Me duele la garganta, me siento irritable y con poco trabajo, lo que genera que me aburra y tenga ansiedad",Negativo,106
26/02/2020 10:06:34 p. m.,"Si estás en una crisis emocional o simplemente quieres platicar con un especialista en salud mental, puedes comunicarte a este número telefónico en cualquier momento: 5547376090",JENNY,177
26/05/2020 04:06:11 p. m.,Hoy he tenido un buen día hasta ahora me siento algo feliz y espero seguir así,Positivo,78
26/06/2020 03:20:37 p. m.,"No tengo ganas de nada, quiero estarme acostada todo el día en mi intento de mejorar mi estado de ánimo me puse hacer ejercicio tengo una semana haciéndolo y parece que no me funciona me siento muy desganada y no me dan ganas de salir de mi cuarto, mis papás dicen que viene algo bueno para mi por eso estoy pasando por tan mala racha pero yo no estoy segura.. ¿y si no puedo salir nunca? ¿Que va a pasar conmigo cuando tenga 30 y siga viviendo con mis padres porque no consigo trabajo?",Negativo,486
26/06/2020 08:12:44 p. m.,"Equilibrado, a pesar de que no dormí bien y tenia indicios de ser un mal día, no fue así me enfoque ha realizar una presentación me mantuvo estable",Ambivalente,147
26/06/2020 10:16:22 a. m.,Hoy tranquila en casa,Positivo,21
26/06/2020 11:03:18 a. m.,Me siento bien anímicamente aunque un poco cansada física y mental mente.,Ambivalente,73
26/10/2019 01:36:04 p. m.,Excelente,Positivo,9
26/11/2019 04:30:15 p. m.,No tengo amigo,Negativo,14
26/11/2019 04:34:47 p. m.,Entusiasmado,Positivo,12
26/11/2019 08:03:50 p. m.,"Hoy fue un día pesado, pero tranquilo y me siento bien con energía",Ambivalente,66
26/11/2019 08:44:42 p. m.,"Son días de mucho trabajo, me gusta comer con mis amigas y poder platicar con ellas sobre lo que me pasa y como me siento, me siento valorada por mi jefe y siento que la gente aprecia mi trabajo",Positivo,194
26/11/2019 10:32:16 p. m.,"Estoy contenta de que mi hermana me vino a visitar con su bebé
Así que está con sus primos (mis bebés) 
Fuimos a hacer ejercicio juntas y me da mucho gusto que esté conmigo 
Ella vive en México 
En el trabajo ha estado normal, fácil y sin mucho estrés",Positivo,251
26/11/2019 11:25:20 a. m.,"Seguimos trabajando en el proyecto, esperando que se den las cosas como se esperan...",Ambivalente,85
26/11/2019 12:45:59 p. m.,"Bien,estoy trabajando en la actualización de los procedimientos para la versión 5 de Fssc22000",Positivo,94
26/12/2019 03:54:30 p. m.,Cansada,Negativo,7
26/12/2019 04:31:14 p. m.,Pues me hubiera gustado dormir mejor. Pero me siento feliz,Ambivalente,58
26/12/2019 05:53:46 p. m.,Un día muy cansado en el trabajo y súper estresado. En estos últimos días han sido muy difíciles para mi... decisiones que tomar y personas en quien no confiar.,Negativo,160
26/12/2019 10:25:06 a. m.,Tranquila,Positivo,9
26/12/2019 10:42:56 p. m.,Estoy de vacaciones,Positivo,19
26/12/2019 12:23:33 p. m.,Enfrentando cambios con la mejor actitud,Positivo,40
27/01/2020 08:59:08 p. m.,Me siento mal físicamente otra vez el dolor volvio,Negativo,50
27/01/2020 09:04:04 a. m.,Me siento tranquila en mi trabajo y actividades diarias pero un ansiosa por los planes de la semana,Ambivalente,99
27/01/2020 09:04:44 a. m.,Muchas gracias por compartir tus sentimientos conmigo. Eso es todo por hoy.|Hasta luego 👋,JENNY,90
27/01/2020 09:41:24 a. m.,"Amanecí algo irritado, pero ya voy haciéndome a la idea de que todo esta bien. 😌",Ambivalente,81
27/01/2020 10:41:20 a. m.,Motivado,Positivo,8
27/01/2020 11:17:59 a. m.,Todo bien.,Positivo,10
27/02/2020 05:17:10 p. m.,Introduzco datos para la gran datiza del 2020.,Ambivalente,46
27/03/2020 12:33:45 p. m.,Viento en popa,Positivo,14
27/04/2020 04:02:23 p. m.,"Hoy me siento bien, trabajando desde casa aunque hace mucho calor, y las condiciones no son las mejores... tengo que comprar un escritorio y una silla",Positivo,150
27/05/2020 01:58:28 p. m.,Muchas gracias por compartir tus sentimientos conmigo. Eso es todo por hoy.|Hasta luego 👋,JENNY,90
27/05/2020 02:15:52 p. m.,menú principal,JENNY,14
27/05/2020 02:20:57 p. m.,menú principal,JENNY,14
27/05/2020 02:22:31 p. m.,menú principal,JENNY,14
27/05/2020 02:47:51 p. m.,menú principal,JENNY,14
27/05/2020 03:06:31 p. m.,menú principal,JENNY,14
27/05/2020 06:10:24 p. m.,"Me siento bien, feliz, enamorado",Positivo,32
27/05/2020 06:46:02 p. m.,menú principal,JENNY,14
27/05/2020 07:17:46 p. m.,menú principal,JENNY,14
27/05/2020 07:20:41 p. m.,menú principal,JENNY,14
27/05/2020 07:25:11 p. m.,menú principal,JENNY,14
27/05/2020 07:57:42 p. m.,menú principal,JENNY,14
27/05/2020 08:32:20 p. m.,menú principal,JENNY,14
27/05/2020 08:38:26 p. m.,menú principal,JENNY,14
27/05/2020 09:12:37 p. m.,"Si estás en una crisis emocional o simplemente quieres platicar con un especialista en salud mental, puedes comunicarte a este número telefónico en cualquier momento: [5547376090](tel://5547376090)",JENNY,197
27/05/2020 10:09:17 p. m.,Estoy muy emocionado porque compré un curso para aprender a programar y creo que hice una gran y buena inversión para mí mismo.,Positivo,127
27/05/2020 10:12:41 p. m.,"Sola, confundida y con miedo pero siempre con ganas de mejorar.",Negativo,63
27/05/2020 10:50:22 a. m.,"Hoy desperté un poco más tranquila pues liberé el trabajo de toda la semana. :)
Esto me ayudará a planear mejor la próxima semana.",Positivo,130
27/06/2020 08:38:22 p. m.,"Muy contento, hoy toco estar con los suegros y nos tratan de lujo, ademas que estoy recargando todas las energías posibles pero en general un fin de semana muy lindo",Positivo,165
27/06/2020 10:12:37 p. m.,Tranquilo,Positivo,9
27/06/2020 10:29:50 p. m.,Muchas gracias por compartir tus sentimientos conmigo. Eso es todo por hoy.|Hasta luego 👋,JENNY,90
27/10/2019 11:17:05 a. m.,"Me siento un poco nerviosa, siento que todo lo que estoy haciendo no está rindiendo frutos como yo lo esperaba. Hay días en los que no quiero ni despertarme",Positivo,156
27/11/2019 07:33:16 p. m.,"Me siento tranquilo, hoy fue un día muy productivo en el trabajo y me siento muy motivado.",Positivo,90
27/11/2019 07:45:53 a. m.,Perfecto,Positivo,8
27/11/2019 08:16:15 p. m.,"Me siento desecionada, triste, defraudada",Negativo,41
27/11/2019 08:48:54 p. m.,Buen día mostrando los avances en seguridad en planta y motivado,Positivo,64
27/11/2019 09:08:42 p. m.,Me siento muy bien fue un día bastante agradable. Aunque en la mañana me costo trabajo levantarme para ir hacer ejercicio me sentí un poco triste por que no tuve ventas,Ambivalente,168
27/11/2019 09:39:19 p. m.,"Todo iba tan bien, por la mañana estuve algo tenso por algo que pasó con mi novia y decidí darle la vuelta y olvidar. Durante mis labores me sentí muy bien hasta terminar el día y me vine caminando desde el hotel hasta el km 0 para ahorrar dinero y pagar las cuentas. Después vine a casa, cene y alimente a mis mascotas. Después acompañe a mi novia y a su mamá a llevar a una gatita que está enferma. No me ce muy bien el tipo y es alguien a quien prefiero evitar porque ella cambia mucho cuando está con el y eso me hace sentir triste, celoso y enojado",Negativo,553
27/11/2019 11:26:10 a. m.,Me siento bien! Ayer tuve una reunión con los socios del club y estuvo muy padre,Positivo,80
27/12/2019 02:02:55 p. m.,"Me siento bien, contenta, he comido bastante así que pronto me pondré a dieta, feliz de haber estado con mi familia",Positivo,115
27/12/2019 10:40:50 a. m.,"Contento, porque aparentemente empieza a verse algo de claridad en los negocios, esperemos que sea bueno presagio para el 2020...",Positivo,129
28/01/2020 01:56:07 a. m.,"Sigo preocupado, no puedo solventar mis gastos con lo que gano.",Negativo,63
28/01/2020 07:02:23 p. m.,Esperanzado,Positivo,11
28/01/2020 07:48:22 p. m.,Ya quiero llegar a mi casa,Negativo,26
28/01/2020 08:38:58 p. m.,Felicidad y esfuerzo,Positivo,20
28/01/2020 09:10:01 a. m.,Pues ahorita tengo un poco de hambre,Negativo,36
28/01/2020 10:12:37 a. m.,En orden,Positivo,8
28/01/2020 10:44:06 a. m.,"Tengo una entrevista de empleo hoy y me siento confiado y seguro de mi mismo, de seguro si obtendré el puesto, creo en mi potencial. 😎",Positivo,135
28/01/2020 11:36:00 p. m.,"Me siento esperanzado, las últimas semanas fueron difíciles, estoy muy presionado por los gastos necesarios a cubrir. 

Estoy en la transición de operar de manera independiente mi consultoría. 

Tengo confianza en que todo estará bien, las solicitudes llegan, debo superar mis miedos y controlar mi stress",Ambivalente,305
28/02/2020 05:53:53 p. m.,Hdhdhdh,-,7
28/03/2020 12:40:20 a. m.,"Me siento angustiada y temerosa , tengo miedo de lo qué pasa allá afuera con lo del coronavirus , me duele no poder ver a mi papá , a mi hermano , mi sobrina , mi pareja y esto apenas es el comienzo , me dan ganas de llorar pero debo ser fuerte",Negativo,244
28/04/2020 04:09:58 p. m.,"Si estás en una crisis emocional o simplemente quieres platicar con un especialista en salud mental, puedes comunicarte a este número telefónico en cualquier momento: 5547376090",JENNY,177
28/05/2020 02:10:05 p. m.,"No mames, odio el inglés, odio las matemáticas, son cosas que no van en lo absoluto conmigo. 
No entiendo nada, no sé como resolverlo, quiero hacerlo pero no puedo, neta estoy estresada, hoy en un día de mierda y esto solo lo empeora no mames, qué estoy haciendo con mi vida. 
Estoy odiando escribir ahora mismo, tengo ansias muchas, quiero picarme las orillas de la uña o hacer alguna otra mierda rara",Negativo,402
28/05/2020 04:08:48 p. m.,Hoy me siento bien hoy vinieron a verme mi hermana y mi sobrina entonces es buena compañía,Positivo,90
28/05/2020 09:27:01 p. m.,Pues sigo con con mi mente negativa pensando que ya me contagie por haber salido al trabajo a pesar de traer toda mi protección creo que es lo más me inquieta y me preocupa contagiar a mi familia y sobre todo a mi mamá,Negativo,218
28/05/2020 10:01:29 p. m.,"Hoy sentí que hice algo bien en el trabajo, estoy muy agotada pero apoyada por mi equipo y me hace sentir en paz.
Quiero mejorar",Positivo,128
28/05/2020 11:03:41 a. m.,"Definitivamente siento mejor estando con él, no quiero hacer sentir mal a mi familia ni presionarlo y mucho menos volverme dependiente de él. Pero estoy más tranquila aquí, con él a mi lado. Sin los clásicos gritos de mi casa, los reclamos de mis hermanos",Positivo,255
28/05/2020 11:35:20 p. m.,Listo !,Positivo,7
28/05/2020 12:03:27 a. m.,Optimista,Positivo,9
28/06/2020 08:25:54 p. m.,"Me estoy preparando para el trabajo de mañanas, relajandome",Positivo,59
28/06/2020 10:31:42 p. m.,"Buen domingo, muy familiar con mi mamá, cocinando, hice la despensa de la semana, jugué con mi hijo, fui por mi sobrina, muy productivo que fue",Positivo,143
28/06/2020 11:36:01 a. m.,Domingo con ganas de descansar,Positivo,30
28/10/2019 08:22:22 a. m.,"Menos agripado y un poco madreado del fin, pero bien",Ambivalente,52
28/10/2019 08:37:56 p. m.,Fatal,Negativo,5
28/11/2019 02:25:31 p. m.,"Estoy bien , mañana tenemos un viaje y la pasaremos bien",Positivo,56
28/11/2019 03:48:00 p. m.,Agradecida,Positivo,10
28/11/2019 07:55:21 p. m.,"Bien, contento, algo cansado",Ambivalente,28
28/11/2019 08:02:34 p. m.,"Fue un dia bastante tenso, con mucho trabajo, ahora estoy algo cansado, mañana será un dia difícil.",Negativo,99
28/11/2019 08:10:13 p. m.,"Desecionada,defraudada, y triste",Negativo,32
28/11/2019 08:34:56 p. m.,Cansado porque he tenido días estresantes de mucho trabajo,Negativo,58
28/11/2019 10:01:30 a. m.,No puedo salir de mi depresión por mi separación me duele mucho mi pecho,Negativo,72
28/11/2019 10:18:31 p. m.,Hoy estuve un poco cansado solo quería dormir hasta tarde me desperté y no pude ir hacer ejercicio me dio mucha flojera después me aliste para ir al trabajo y fue un día normal mis compañeros siempre tienen problemas en ellos en mi casa estuvo bien me la pase muy bien con sol y bruno,Negativo,284
28/11/2019 11:23:35 a. m.,No gracias!,Negativo,11
28/11/2019 12:16:36 a. m.,"Aunque cansada fisicamente , emocionalmente muy bien. Motivada para terminar la semana de manera positiva",Ambivalente,105
28/12/2019 10:45:54 a. m.,Feliz,Positivo,5
29/01/2020 08:00:52 p. m.,Relax,Positivo,5
29/01/2020 08:36:55 p. m.,Triste por la salud de mis compañeros,Negativo,37
29/01/2020 09:06:01 a. m.,Muy bien,Positivo,8
29/01/2020 10:01:19 a. m.,Ahí la llevamos...,Ambivalente,18
29/01/2020 10:23:53 a. m.,Más tarde,Ambivalente,9
29/01/2020 12:34:35 p. m.,Estoy muy frustrada por la falta de información requerida para poder hacer mi trabajo también por que la gente cree que aquí es un hospicio para desamparados y que se les dará trabajo aún que sean poco valiosos para la empresa,Negativo,226
29/05/2020 01:04:06 a. m.,Encerrado,Negativo,9
29/05/2020 08:16:34 p. m.,"Relajado después de haber terminado un día pero sobre todo de la semana, mañana descansaré y ya no pensare en trabajo",Positivo,117
29/05/2020 08:33:19 p. m.,"Durante el día tengo mucho sueño y duermo varias veces, en las noches me cuesta quedarme dormida",Negativo,96
29/06/2020 01:04:35 p. m.,Me siento feliz y un poco ansiosa creo que será un muy buen día,Ambivalente,63
29/06/2020 09:04:51 a. m.,Muchas gracias por compartir tus sentimientos conmigo. Eso es todo por hoy.|Hasta luego 👋,JENNY,90
29/06/2020 12:02:07 p. m.,"Me siento un poco preocupada por un problema familiar, que aunque directamente no me perjudica tiene repercusión en la conducta y estabilidad emocional de una hermana",Negativo,166
29/06/2020 12:37:25 p. m.,Me siento positivo porque tengo varias cosas en que colaborar.,Positivo,62
29/10/2019 02:39:35 p. m.,Jdjddjhdhd,-,10
29/10/2019 07:53:53 a. m.,Muy feliz pero mal del estómago.,Ambivalente,32
29/10/2019 08:09:56 p. m.,Muy bien,Positivo,8
29/10/2019 08:19:28 a. m.,Me siento muy bien,Positivo,18
29/10/2019 09:10:29 p. m.,Pasión,Positivo,6
29/10/2019 09:40:27 a. m.,Falta de comunicación en el trabajo,Negativo,35
29/10/2019 10:37:44 p. m.,Jfkdjdjd,-,8
29/10/2019 12:37:59 p. m.,Problemas económicos,Negativo,20
29/11/2019 05:03:37 p. m.,"Me siento frustrado, siento que las cosas que hago no son suficientes para las personas con las que me rodeo, siento que por más que me esfuerce, no sirve de nada",Negativo,162
29/11/2019 08:32:28 p. m.,"Me siento frustrado, ya no sé qué hacer para que las cosas estén bien, todo lo que hago está mal, me siento presionado por todos, tengo miedo de caer, siento que todos esperan cosas de mí y si me caigo se caen todos",Negativo,215
30/01/2020 02:08:59 p. m.,Me siento bien,Positivo,14
30/01/2020 02:11:08 p. m.,Triste,Negativo,6
30/01/2020 05:17:47 a. m.,"Me siento comprometido con el trabajo, mi familia y mi profesión",Positivo,64
30/01/2020 06:10:25 p. m.,"Todo está saliendo de maravilla, este es mi año!",Positivo,48
30/01/2020 08:03:17 p. m.,Feliz,Positivo,5
30/01/2020 09:51:25 a. m.,Cansancio derivado del insomnio,Negativo,31
30/01/2020 09:55:13 a. m.,Deseo cuñada que no me dieron el aumento salarial que prometieron,Negativo,65
30/05/2020 02:58:54 p. m.,"Me siento extremadamente triste por situaciones que pasan en la vida que son injustas y me siento muy impotente de no poder hacer nada.

Hay muchos animales en situación de calle, con hambre y descuidados. 

Me atormentan pensamientos muy negativos por qué la impotencia me desespera.

Quisiera llorar de tanto dolor que existe en el mundo y no puedo hacer nada.",Positivo,362
30/05/2020 03:08:10 a. m.,"Si estás en una crisis emocional o simplemente quieres platicar con un especialista en salud mental, puedes comunicarte a este número telefónico en cualquier momento: [5547376090](tel://5547376090)",JENNY,197
30/05/2020 06:11:09 p. m.,Me siento feliz y enamorado,Positivo,27
30/05/2020 06:57:23 p. m.,"Aunque me siento agradecida por las bendiciones que tengo en mi vida, siento que me hace falta algo y llevo aproximadamente 2 meses sin dormir o sentir que descanso en las noches",Ambivalente,178
30/05/2020 10:01:52 p. m.,Pues me aíslo cada día,Negativo,22
30/05/2020 10:02:33 p. m.,"Me siento bien, animada, integrada a mi familia creo que este periodo nos ha ayudado a mantenernos unidos",Positivo,105
30/05/2020 11:54:57 a. m.,"Ayer sentía que no podía, me sentía extraña, la ansiedad está muy fuerte. Me molesta mucho que tarde en responder y tengo miedo, no se de qué pero siento miedo, como si no pudiera avanzar y como si sintiera que todo se fuera a repetir, a veces solo quiera estar sola, respirar profundo y estar en silencio o en algún lugar, solo mirando el cielo o el paisaje sin decir nada. Que alguien comparta lo que siento y que podamos comprendernos, siento que no puedo ser yo en estos momentos, que algo de mi no puede salir y necesito ayuda. Siento que estoy sola aún que no lo estoy, siento que no puedo hablar con nadie de lo que siento, por qué nadie me entenderá y será mejor no hablar. Estaré bien, por ahora no lo estoy pero lo estaré",Negativo,731
30/05/2020 12:44:37 p. m.,"Si estás en una crisis emocional o simplemente quieres platicar con un especialista en salud mental, puedes comunicarte a este número telefónico en cualquier momento: [5547376090](tel://5547376090)",JENNY,197
30/06/2020 01:56:44 p. m.,"Llevo unos días sintiéndome triste, y aunque hoy voy mejor sigo decaída. Me digo a mi misma que son las hormonas, pero no sé si hay algo más",Negativo,140
30/06/2020 11:24:54 p. m.,Me siento triste de pensar que Javier crea que soy una persona que no puede sentir o pensar por si misma y que todo lo hago por influencia de otros,Negativo,147
30/10/2019 06:51:48 p. m.,"Tuve la oportunidad de equilibrar la vida personal y profesional, lo que me hace sentir completo",Positivo,96
30/10/2019 08:14:33 p. m.,Mi jefe me pide muchas cosas y mi esposa me exige más tiempo en la casa,Negativo,71
30/10/2019 10:34:34 a. m.,"Mmmm, tengo una compañera nieva se trabajo, y aveces no me gusta estar hablando mal de los demas o tener pensamientos negativos de las cosas, cuando esto pasa normalmente lo tolero un poco de tiempo pero despues siento que me contagio de cosas toxicas y eso no me guata",Negativo,269
30/10/2019 11:28:59 p. m.,Estoy tranquila,Positivo,15
30/12/2019 07:13:07 p. m.,Estoy de vacaciones me siento bien,Positivo,34
30/12/2019 08:07:15 p. m.,"Me siento muy bien, he dado buenos resultados en el trabajo y me hace sentir muy orgulloso de mis capacidades",Positivo,109
30/12/2019 11:59:22 p. m.,"Hoy no quería ir a trabajar porque mi prima está de vacaciones y quería pasar un tiempo con ella, al final decidí pasarlo en el trabajo, hice algunos pendientes y atendí algunas llamadas, el día se me fue rapidísimo porque tenía mucho trabajo, casi al final del día una compañera me atacó diciendo que yo era desordenada y eso me molestó muchísimo, cuando ella era la desordenada y ordenó para poder decir que yo lo era, es absurdo pero así son esas personas, me moleste y dure molesta un tiempo, me sentí feliz de platicar con personas con las que me gusta conversar y además de planear el fin de año con mi prima eso me mantiene motivada... Mañana será un mejor día lo sé, lo puedo sentir, tuve un ataque de pánico en el transcurso a casa que poco a poco fue bajando, en este momento me siento bien.",Negativo,801
31/01/2020 05:55:10 p. m.,Muy emocionada y nerviosa por mi cambio de domicilio,Ambivalente,52
31/01/2020 08:07:00 p. m.,Desprotegido,Negativo,12
31/01/2020 09:05:53 a. m.,Pues estoy en el hospital,Negativo,25
31/01/2020 09:35:23 a. m.,"Siento que estoy avanzando, han sido días de mucho aprendizaje para mí cada día trato y me esfuerzo por armar mi vida, armar mis momentos y ser más feliz para mí",Positivo,161
31/01/2020 10:34:46 a. m.,Hoy ya estoy bien con mi compañera de trabajo,Positivo,45
31/01/2020 11:08:40 a. m.,Hoy estoy satisfecha y feliz,Positivo,28
31/01/2020 12:01:55 p. m.,Fin de un ciclo,Ambivalente,15
31/01/2020 12:14:06 p. m.,"Bien, emocionada por que terminé mi curso, desmotivada en mi trabajo, buscando opciones",Ambivalente,87
31/01/2020 12:27:09 p. m.,"Me siento bien, un poco estresado pero es normal por el cierre de mes y por lo responsable que soy con mi trabajo",Ambivalente,113
31/01/2020 12:36:37 a. m.,"Desesperado y frustrado
Tengo malestares físicos derivados de la actividad tumoral, estoy perdiendo control sobre mi cuerpo, no lo voy a permitir. 

Cuando le agrego la falta de dinero para hacer el viaje y hacer mis estudios así como la aplicación de la quimioterapia, me estreso más",Negativo,284
31/03/2020 02:38:19 p. m.,Estresada y cansada,Negativo,19
31/03/2020 11:01:23 p. m.,"Me siento en paz, tranquilo y contento.",Positivo,39
31/05/2020 02:12:45 p. m.,"Agradecida, afortunada, divertida",Positivo,33
31/05/2020 06:51:11 p. m.,Ansioso,Negativo,7
31/05/2020 08:08:26 p. m.,Con flojera,Negativo,11
31/05/2020 11:23:30 p. m.,Estoy bien,Positivo,10
31/10/2019 06:11:53 p. m.,Relajado,Positivo,8
31/10/2019 06:47:21 p. m.,Molesto por la actitud de mi jefe,Negativo,33
31/10/2019 09:53:04 a. m.,Me siento presionado porque se me cayó una venta,Negativo,48
31/10/2019 09:54:28 a. m.,Me siento optimista pero presionado,Positivo,35
31/10/2019 11:36:05 a. m.,jelp mi,-,7
31/10/2019 11:41:11 a. m.,Muy cansada emocionalmente,Negativo,26
31/12/2019 01:43:27 p. m.,Echas fechas me tren recuerdos tristes,Negativo,38
31/12/2019 02:06:34 a. m.,"El día de hoy tuve una reunión con mis amigos que hace mucho ni veía me dio gusto saberlos bien y compartie nuestras vivencias de todo tipo en este año, soy afortunada de tener personas en las que puedo confiar en mi vida",Positivo,221
31/12/2019 08:09:10 p. m.,Estas fechas me tren recuerdos tristes,Negativo,38
31/12/2019 09:06:15 a. m.,"En este momento me siento bien, sólo tengo pendiente unas cosas de capacitación",Ambivalente,79
31/12/2019 10:00:51 a. m.,Estoy de vacaciones,Positivo,19
31/12/2019 10:03:44 a. m.,Fuerza,Positivo,6
31/12/2019 10:07:38 a. m.,"Estoy de vacaciones, con toda la familia, me siento muy feliz.",Positivo,62
31/12/2019 11:11:43 a. m.,Me siento bien pero ya me.quiero ir... tengo mil cosas por hacer en casa,Ambivalente,72
31/12/2019 12:46:02 p. m.,Feliz año nuevo,Positivo,15
